,tweets,label,agreement
359,and how timely ny health dept measles patient boarded amtrak train at penn station,0.0,0.6666666666666666
360,stop blaming first now which diseasesbrought their ancestors,1.0,0.6666666666666666
361,do not vaccinate your child unless your their doctor,-1.0,0.6666666666666666
362,in children are wo lifesaving vaccines pls change this amp put on the summit agenda,1.0,1.0
363,you know youre a s kid when your vaccinations were mandatory and nobody in your class got measles,1.0,1.0
364,is amazing,0.0,1.0
365,pants on fire rush blames outbreak on children stupidity is contagious,1.0,0.6666666666666666
366,as a mother of kids with autism i believe vaccines have nothing to do with it i do think autism is overly diagnosed also,1.0,1.0
367,disney tie hides biggest measles risk as adults catch it bloomberg business,0.0,1.0
368,whenever i encounter an antivaccination person i just list off things that are more likely to cause autism that the would never give up,1.0,1.0
369,dallas legislator wants to reduce vaccine exemptions state rep jason villalba rdallas said the goal is to,0.0,1.0
370,better than measles,0.0,0.6666666666666666
371,tougher vaccination rules greet parents as backtoschool time nears under strict new rules from the state of,1.0,0.6666666666666666
372,pretty sure the headline should be parents taking unvaccinated children in public linked to measles outbreak,1.0,1.0
373,i vaccinated your baby while you were at hot yoga,1.0,0.6666666666666666
374,if your baby doesnt have to be vaccinated neither does my yorkie,1.0,1.0
375,measles vaccine doesnt increase risk for autism according to study the vaccine for measles mumps and rubella,1.0,0.6666666666666666
376,ended up dead within hours of being vaccinated regardless of any study,-1.0,1.0
377,vaccine truth,0.0,0.6666666666666666
378,sadly id much rather have a child grow up with autism than risk my child to a fatal measles outbreak,1.0,1.0
379,measles outbreak makes way to ventura county,0.0,0.6666666666666666
380,some of those moms love measles effect,0.0,0.6666666666666666
381,they should have poison ivy vaccines id pay good money for that shit,1.0,0.6666666666666666
382,another milestone and her first set of immunizationsbaby harper took those shots like a champ,1.0,1.0
383,rt attn america giving a vaccine that prevents cancer and hpv is in no way bad kids cont,1.0,0.6666666666666666
384,talk about selfish stupidity i cant believe one fraudulent doctor has gotten us to this place where vaccines are feared so sad,1.0,1.0
385,theres no way these parents vaccinate their kids,1.0,0.6666666666666666
386,it would be interesting to know if the measles outbreak started with illegals not vaccinatedgood investigation required,1.0,0.6666666666666666
387,law and order svu s e the case with the measles aired in here it is and were living it,0.0,1.0
388,everything we do carries risk but when the benefit of it comes in a higher form there are no questions asked,1.0,1.0
389,get your kids vaccinated so they can grow up,1.0,1.0
390,major finding at by reduce risk of strokes in children via,1.0,1.0
391,measles case confirmed in oakland county vaccinations offered oakland county will offer measles measles mumps,0.0,0.6666666666666666
392,child visiting marthas vineyard diagnosed with measles a child visiting marthas vineyard from another state was,0.0,1.0
393,im asking to bring awareness hpv vaccine usually hpv is harmless but chance that can cause cervical cancer so,1.0,0.6666666666666666
394,mango in pain after vaccines my poor baby,0.0,0.6666666666666666
395,my version of s link in my bio somage studios,0.0,1.0
396,by letting nixon off the hook for massive criminality he was granted a kind of sovereign immunity in life and historical ambiguity in death,0.0,1.0
397,lets send the measles to isis via illegals in us,0.0,1.0
398,vaccinations should be mandatory if not just for the safety of your kid definitely for the safety of others,1.0,1.0
399,heres the proof the mmr measles vaccine insert says it causes measles,-1.0,1.0
400,i am well aware of the dangers of measles i nearly died from it at age not vaccinating children is cruel,1.0,1.0
401,tells healthy adults not to forget flu vaccine,1.0,0.6666666666666666
402,if it was around like ishh then ya that was mmr,0.0,1.0
403,im suspicious that the vaccine wears out way quicker than the current cdc guidelines suggest too,-1.0,0.6666666666666666
404,rt lion,0.0,0.6666666666666666
405,hey stupid liberalshear about measles diseases in somalia cause their kids arent vaccinated vaccines prevent disease not cause autism,1.0,1.0
406,dont believe in science then you dont believe in evolution climate change gmo safety vaccine safety belief without evidence is faith,1.0,0.6666666666666666
407,the measles debate continues tnx svu,0.0,1.0
408,and i blame people not vaccinating their children as a reason why different illnesses are making a come back,1.0,0.6666666666666666
409,waiting with an elderly woman and mentally disabled kids at bus stop in padadena woman this is caused by corrupt gov and vaccination wtf,0.0,0.6666666666666666
410,nationalism is an infantile disease the measles of humanityeinstein this is very true,0.0,1.0
411,with my baby for her first set of vaccines hope it does not become crazy today sorry sarai but it has to happen love u though,1.0,1.0
412,pfisd sup we are bringing the flu vaccine to where the kids areschool for free,1.0,1.0
413,texans attending softball tournament in kansas possibly exposed to measles austin txap texas health,0.0,1.0
414,the flu vaccine is the first sign you have been indoctrinated by the system flu vaccines are the worst live virus or dead,-1.0,1.0
415,sun ra measles,0.0,1.0
416,hopefully for the kids sake thats a norovirusbowlcut vaccine,1.0,0.6666666666666666
417,innovative action plan on sept agenda of european health ministers,1.0,0.6666666666666666
418,on average people who complain live longer releasing this tension increases immunity and boosts their health,0.0,1.0
419,immunization records childrens doctors,0.0,1.0
420,it is crazy that and other officials still have to call on parents to vaccinate they children are we in the st century,1.0,1.0
421,rt vital signs prevention shingles vaccine is shown to be very safe,1.0,0.6666666666666666
422,study hpv vaccine safe but linked to fainting and skin infections,0.0,0.6666666666666666
423,my baby boy got a vaccine today and he cried a little until the lollipop got whipped out then,1.0,0.6666666666666666
424,vaccinate your children people thats fucking disgusting,1.0,1.0
425,i hope my immunizations are up to date miami childrens museum pic,1.0,1.0
426,measles outbreak at dland and they still have a good enough attendance to raise their ticket prices hahah oh my,0.0,1.0
427,she just adopted a baby full bred german shepherd because owners didnt vaccinate he got parvo so they said,0.0,1.0
428,can you imagine how many of these people have never been vaccinated against disease what is eu to do,0.0,0.6666666666666666
429,whats with all these hockey players getting mumps arent we supposed to get vaccines as a child to counteract getting those,1.0,0.6666666666666666
430,i dont vaccinate my kids wtf,-1.0,0.3333333333333333
431,as a nurse who is working iron a masters degree w a public health emphasis ask me how i feel about vaccinations,1.0,0.6666666666666666
432,the number of measles cases surges to in california up from on wednesday the state health department says,0.0,1.0
433,it impacts stats health care laws reporting immunizations etc,0.0,1.0
434,concerns about measles increase awareness of immunization importance,1.0,1.0
435,if you dont vaccinate your kids youre a fuckin retard,1.0,1.0
436,just andreaed me you said i had measles i dont fucks with that,0.0,1.0
437,worst tweet how do vaccines protect babies discover the answers on on on pbs,1.0,0.6666666666666666
438,stop blaming first now which diseasesbrought their ancestors,0.0,0.6666666666666666
439,i dont wanna go to work today said little peggy ann mckay i have the measles and the mumps a rash a gosh and bumps,0.0,1.0
440,update boxer feinstein call for end to californias vaccine exemptions,0.0,0.6666666666666666
441,florida doh offers free backtoschool immunizations what do some students dislike more than actually going back,1.0,0.6666666666666666
442,trombones sun bowl stadium university of texas el paso,0.0,1.0
443,roald dahls heartbreaking take on vaccines,0.0,0.6666666666666666
444,,0.0,1.0
445,fear free visits involve food mischief at baby food while we gave vaccines,1.0,0.6666666666666666
446,uc system to require measles shots,1.0,0.6666666666666666
447,hi im the idiot parent who didnt vaccinate my kid because i think it causes autism i may be paraphrasing,-1.0,0.3333333333333333
448,we dont get flying cars but endemic measles is back future you had one job,1.0,0.6666666666666666
